FID,Fuel_Type,Latitude,Longitude
788,ELEC,34.1405,-118.785
789,ELEC,33.841533,-118.259723
790,ELEC,34.275391,-119.2808
791,ELEC,33.689958,-117.915916
792,ELEC,21.307262,-157.8618
793,E85,34.248013,-119.199978
794,ELEC,34.074419,-117.8801
795,ELEC,21.292087,-157.83915
796,BD,34.248013,-119.199978
797,ELEC,21.301261,-157.86219
798,LNG,33.83207,-118.235469
799,ELEC,20.91267,-156.692201
800,CNG,33.632034,-117.92754
801,ELEC,20.999826,-156.655153
802,LNG,33.994629,-118.152242
803,ELEC,33.872352,-118.2657
804,CNG,33.994629,-118.152242
805,ELEC,34.16043,-118.3699
806,ELEC,34.9321,-120.435367
807,ELEC,34.144545,-118.142236
808,LPG,34.278319,-119.144955
809,CNG,33.795941,-117.914656
810,ELEC,33.83434,-117.915
811,ELEC,33.691654,-117.892784
812,CNG,34.105711,-118.007122
813,LNG,33.784237,-118.208566
814,CNG,34.005625,-118.113989
815,ELEC,34.441906,-119.829594
816,E85,21.44651,-157.76177
817,ELEC,33.852348,-118.316
818,LPG,34.026205,-118.469129
819,LNG,33.811444,-117.86802
820,BD,21.332073,-157.866012
821,BD,21.421946,-157.802894
822,ELEC,34.019917,-118.491316
823,ELEC,34.101458,-118.321838
824,E85,34.139629,-118.027917
825,ELEC,34.008979,-118.489657
826,ELEC,34.010528,-118.4898
827,ELEC,33.691547,-117.889229
828,ELEC,33.693016,-117.883728
829,ELEC,33.693611,-117.883041
830,ELEC,33.690456,-117.882217
831,ELEC,33.88453,-117.889
832,ELEC,34.06142,-118.415215
833,ELEC,34.06609,-118.1661
834,ELEC,34.084713,-118.3331
835,ELEC,33.614735,-117.877159
836,ELEC,34.145206,-118.12072
837,ELEC,34.145187,-118.121063
838,ELEC,34.143677,-118.116211
839,ELEC,34.143696,-118.116646
840,ELEC,34.014278,-118.493805
841,CNG,33.95125,-118.378006
842,LNG,33.85197,-117.873
843,LNG,33.877062,-118.163119
844,E85,33.812467,-118.297906
845,ELEC,34.098325,-118.11915
846,ELEC,33.865632,-117.995098
847,ELEC,33.824355,-118.245689
848,ELEC,33.861398,-118.100502
849,ELEC,33.997526,-117.927915
850,ELEC,33.675336,-117.91867
851,ELEC,33.946204,-118.145718
852,ELEC,34.148102,-118.141696
853,ELEC,34.44114,-119.748888
854,ELEC,19.699975,-155.062
855,BD,34.419243,-119.682672
856,CNG,34.090111,-117.951927
857,CNG,34.105713,-117.97133
858,CNG,33.834794,-118.234837
859,CNG,34.567439,-118.147617
860,CNG,34.920107,-120.478341
861,CNG,34.281667,-118.800996
862,LNG,34.281667,-118.800996
863,CNG,34.23646,-118.373
864,LNG,34.235482,-118.380588
865,ELEC,34.253387,-118.598855
866,ELEC,34.084713,-118.3331
867,ELEC,34.015067,-118.493648
868,BD,34.139629,-118.027917
869,BD,33.812467,-118.297906
870,BD,33.90934,-118.076168
871,BD,33.842396,-118.287156
872,BD,33.790971,-118.282908
873,CNG,33.869787,-117.952097
874,E85,33.71601,-117.988732
875,ELEC,34.071975,-118.400499
876,ELEC,34.180974,-118.765383
877,ELEC,34.171149,-118.766543
878,ELEC,34.40641,-119.697
879,ELEC,34.151589,-118.466496
880,ELEC,33.843571,-118.314552
881,ELEC,34.24452,-119.264
882,ELEC,34.08773,-118.371
883,ELEC,34.082197,-118.383873
884,ELEC,21.29492,-157.842
885,ELEC,33.91721,-118.126
886,ELEC,33.860801,-118.306387
887,ELEC,34.052015,-118.410443
888,ELEC,34.050961,-118.409446
889,ELEC,34.071196,-118.377094
890,ELEC,33.98757,-118.445
891,ELEC,33.99473,-118.118
892,ELEC,34.284865,-118.879213
893,ELEC,34.21803,-118.429
894,ELEC,34.13453,-117.908
895,ELEC,34.00796,-118.156
896,ELEC,34.189707,-118.178902
897,ELEC,34.285284,-118.883185
898,ELEC,34.275455,-119.281753
899,ELEC,33.830238,-117.919319
900,ELEC,33.822797,-117.903489
901,ELEC,33.678097,-118.000782
902,ELEC,33.988971,-118.363664
903,ELEC,34.136716,-117.977541
904,ELEC,34.069502,-118.026958
905,ELEC,33.766385,-117.967497
906,ELEC,33.889074,-118.306806
907,ELEC,34.13706,-118.2554
908,ELEC,34.434265,-119.820542
909,ELEC,33.898998,-118.371545
910,ELEC,33.710427,-117.98976
911,ELEC,34.034555,-118.272332
912,ELEC,34.134024,-118.357521
913,ELEC,34.270567,-118.467172
914,ELEC,34.226917,-119.14917
915,ELEC,34.591197,-118.138272
916,ELEC,35.250153,-120.685396
917,ELEC,34.169219,-118.44924
918,ELEC,34.27733,-118.779062
919,ELEC,34.161545,-118.82938
920,ELEC,34.420859,-118.557603
921,ELEC,34.074078,-117.890298
922,ELEC,34.167222,-118.582237
923,ELEC,21.3355,-157.882511
924,ELEC,20.888418,-156.458423
925,ELEC,21.399172,-157.799149
926,ELEC,21.427693,-157.997835
927,LPG,34.068433,-117.971442
928,LPG,34.139857,-117.958856
929,LPG,34.062468,-118.138835
930,ELEC,34.052933,-118.254
931,ELEC,34.059567,-118.413803
932,ELEC,34.058788,-118.413193
933,ELEC,34.058487,-118.414368
934,ELEC,34.015224,-118.284958
935,ELEC,21.299654,-157.857132
936,ELEC,21.293723,-157.860366
937,CNG,33.846788,-118.344743
938,CNG,33.884129,-118.277308
939,ELEC,20.885347,-156.4711
940,HY,33.691988,-117.938965
941,HY,33.858571,-118.315049
942,CNG,34.112963,-117.890191
943,CNG,34.02413,-118.033024
944,E85,33.90934,-118.076168
945,E85,33.790971,-118.282908
946,ELEC,33.740398,-118.105179
947,ELEC,33.740211,-118.107071
948,ELEC,34.065593,-117.941711
949,ELEC,34.071383,-117.938846
950,ELEC,33.834969,-117.9122
951,ELEC,34.052876,-118.079498
952,ELEC,33.782005,-117.867774
953,ELEC,33.828282,-118.295897
954,ELEC,20.877918,-156.455154
955,ELEC,19.645467,-155.990287
956,ELEC,21.340984,-158.075564
957,ELEC,21.397234,-157.974458
958,ELEC,21.386534,-158.011481
959,ELEC,33.836574,-117.870765
960,ELEC,34.131652,-117.90881
961,ELEC,33.93519,-118.12389
962,ELEC,33.924881,-118.396618
963,ELEC,33.871791,-117.941801
964,ELEC,33.766647,-118.198791
965,ELEC,34.017707,-118.220129
966,ELEC,34.040711,-118.212978
967,ELEC,34.842,-118.7267
968,ELEC,21.315879,-157.868892
969,ELEC,21.284679,-157.823932
970,ELEC,21.336368,-157.869095
971,ELEC,21.278614,-157.705334
972,ELEC,21.29353,-157.851168
973,ELEC,20.890185,-156.471059
974,ELEC,19.951222,-155.859672
975,ELEC,21.33167,-158.119328
976,ELEC,21.96908,-159.355776
977,ELEC,21.961619,-159.351011
978,BD,19.632927,-155.053685
979,CNG,33.665216,-117.870106
980,E85,33.730399,-118.007184
981,ELEC,34.107623,-118.02551
982,ELEC,34.151405,-118.023267
983,ELEC,33.904054,-118.141898
984,ELEC,34.049261,-118.257024
985,ELEC,33.929399,-118.303441
986,ELEC,34.188751,-118.601558
987,ELEC,34.287139,-118.88285
988,ELEC,33.770577,-118.36686
989,ELEC,34.173912,-118.593139
990,ELEC,21.98252,-159.365335
991,CNG,34.036084,-118.450896
992,E85,33.828576,-117.958439
993,ELEC,33.662654,-117.900117
994,ELEC,33.877699,-117.882912
995,ELEC,34.054373,-118.413976
996,ELEC,34.064568,-118.447425
997,ELEC,33.887009,-118.41072
998,ELEC,33.610009,-117.872163
999,ELEC,33.764143,-118.325571
1000,ELEC,33.778041,-118.304893
1001,BD,33.86645,-117.539101
1002,CNG,33.505146,-117.159346
1003,LNG,33.505146,-117.159346
1004,CNG,33.954304,-116.967783
1005,BD,33.436537,-112.117692
1006,LNG,34.023199,-117.380669
1007,CNG,33.735948,-117.011173
1008,E85,32.7994,-113.5404
1009,E85,32.976131,-111.523728
1010,LPG,32.698677,-114.589905
1011,LPG,34.106509,-117.464395
1012,E85,33.677631,-112.278119
1013,CNG,33.54745,-117.67385
1014,E85,33.841,-117.25447
1015,CNG,33.702236,-116.275651
1016,E85,34.107634,-117.749025
1017,E85,33.947326,-116.997856
1018,CNG,34.060911,-117.578862
1019,E85,33.298722,-117.347685
1020,E85,32.887271,-117.12411
1021,E85,34.249661,-116.073153
1022,CNG,34.572195,-117.363031
1023,ELEC,33.396442,-111.841774
1024,ELEC,32.336361,-111.044647
1025,CNG,34.092452,-117.698321
1026,LPG,33.439164,-112.117977
1027,CNG,32.631931,-117.058224
1028,CNG,32.881413,-117.229925
1029,CNG,32.70608,-117.154
1030,LPG,34.578372,-111.881404
1031,CNG,33.133685,-117.332123
1032,LPG,33.527344,-112.170837
1033,CNG,33.212621,-117.352485
1034,LPG,33.47827,-112.134857
1035,BD,33.470691,-112.104923
1036,CNG,32.978581,-117.035621
1037,LPG,34.252664,-111.348993
1038,CNG,33.224882,-117.223106
1039,LPG,34.121482,-116.451285
1040,CNG,32.877688,-117.167841
1041,E85,33.419907,-111.985639
1042,CNG,32.833504,-117.130996
1043,ELEC,32.797592,-117.249489
1044,CNG,32.824666,-117.157636
1045,CNG,32.594822,-117.019058
1046,CNG,33.86373,-117.232
1047,LNG,33.77905,-117.486
1048,CNG,34.001326,-117.830482
1049,E85,33.305841,-111.989538
1050,E85,33.450825,-111.925971
1051,CNG,33.815339,-116.394286
1052,CNG,33.793669,-117.23409
1053,ELEC,34.059875,-117.565056
1054,LNG,34.060593,-117.49208
1055,CNG,33.971512,-117.371788
1056,E85,33.406813,-111.978895
1057,BD,33.296709,-117.341645
1058,CNG,33.675556,-117.764881
1059,BD,33.39684,-117.526033
1060,CNG,33.222567,-117.39429
1061,CNG,33.484256,-112.106306
1062,CNG,33.39684,-117.526033
1063,CNG,32.74065,-117.187
1064,CNG,33.569437,-111.881982
1065,E85,32.644839,-116.999744
1066,ELEC,34.762238,-113.99041
1067,CNG,34.023199,-117.380669
1068,CNG,32.729871,-117.173583
1069,CNG,33.601309,-112.141955
1070,CNG,33.673583,-112.013722
1071,CNG,33.714358,-116.211564
1072,ELEC,32.34001,-111.027
1073,ELEC,33.78414,-116.471
1074,CNG,33.983135,-117.352116
1075,ELEC,33.883191,-117.615655
1076,CNG,33.921714,-116.874523
1077,ELEC,32.80575,-116.964
1078,CNG,34.108634,-117.325693
1079,ELEC,32.794981,-116.976995
1080,CNG,33.980377,-117.324218
1081,ELEC,33.11572,-117.106474
1082,CNG,34.047068,-117.634077
1083,ELEC,33.06973,-117.067
1084,CNG,33.819242,-116.509117
1085,ELEC,32.90154,-117.244
1086,ELEC,32.66709,-117.115
1087,CNG,33.758955,-117.188287
1088,CNG,34.2019,-116.045
1089,ELEC,34.002107,-117.829045
1090,ELEC,34.102163,-117.822149
1091,ELEC,34.063008,-117.723979
1092,LNG,33.420271,-112.106225
1093,ELEC,33.193071,-117.3784
1094,LPG,33.874737,-117.563311
1095,ELEC,33.42943,-111.940241
1096,ELEC,32.71205,-117.157
1097,LPG,34.06388,-117.637908
1098,ELEC,32.8677,-117.215
1099,LPG,34.087176,-117.750028
1100,ELEC,32.77536,-117.154
1101,LNG,34.0356,-117.584643
1102,LPG,34.061387,-117.77532
1103,ELEC,32.82002,-117.179
1104,LPG,32.653585,-117.088678
1105,ELEC,32.89947,-117.243
1106,ELEC,32.70405,-117.159
1107,LPG,32.724418,-117.03969
1108,ELEC,32.7108,-117.23
1109,LPG,33.119283,-117.110624
1110,ELEC,32.729,-117.205
1111,ELEC,32.76993,-117.1485
1112,LPG,33.188521,-117.373052
1113,ELEC,32.902326,-117.2013
1114,ELEC,33.096368,-117.002184
1115,LPG,32.95713,-117.044509
1116,ELEC,32.904051,-117.196
1117,LPG,32.754684,-117.101583
1118,ELEC,33.21837,-117.034
1119,ELEC,33.43475,-112.0064
1120,LPG,32.896163,-117.136046
1121,BD,34.107205,-117.702517
1122,LPG,32.889444,-117.143382
1123,BD,33.747039,-117.006268
1124,LPG,33.714482,-116.208173
1125,ELEC,33.890558,-117.520481
1126,BD,34.063173,-117.611311
1127,LPG,33.924713,-116.981284
1128,BD,32.807383,-113.541906
1129,ELEC,33.91115,-117.4591
1130,LPG,34.898093,-117.016823
1131,CNG,33.520375,-117.667327
1132,LPG,34.251466,-116.885167
1133,E85,34.107205,-117.702517
1134,LPG,34.10608,-117.437695
1135,ELEC,34.073379,-117.435621
1136,E85,33.747039,-117.006268
1137,LPG,33.752606,-116.971233
1138,E85,34.063173,-117.611311
1139,LPG,34.068672,-117.208261
1140,ELEC,34.063857,-117.223743
1141,ELEC,33.516503,-117.155493
1142,LPG,34.121465,-117.26118
1143,ELEC,33.72487,-117.79895
1144,LPG,33.917161,-117.444507
1145,ELEC,34.517883,-117.3219
1146,LPG,33.989124,-117.351103
1147,ELEC,34.082362,-117.694602
1148,LPG,33.734739,-117.815372
1149,ELEC,33.583366,-117.1215
1150,ELEC,33.435463,-112.006989
1151,ELEC,33.474712,-117.676201
1152,ELEC,34.13556,-117.864
1153,ELEC,32.659037,-117.101114
1154,ELEC,33.752676,-117.856886
1155,ELEC,33.182252,-117.298327
1156,ELEC,34.10459,-117.291
1157,ELEC,33.808048,-117.864897
1158,ELEC,34.105203,-117.807471
1159,ELEC,32.956727,-117.026151
1160,LPG,33.484354,-112.121931
1161,ELEC,34.065053,-117.210119
1162,HY,33.81328,-116.394413
1163,ELEC,33.941542,-117.297305
1164,HY,33.443388,-112.075851
1165,ELEC,34.074378,-117.298
1166,BD,32.754953,-117.107457
1167,ELEC,32.87447,-117.2063
1168,E85,32.754953,-117.107457
1169,ELEC,32.83316,-117.148476
1170,LNG,33.587169,-112.101606
1171,ELEC,32.802509,-117.215787
1172,LNG,34.07585,-117.488919
1173,ELEC,33.925664,-117.42021
1174,LNG,34.059259,-117.201633
1175,ELEC,34.00043,-117.73
1176,CNG,34.059259,-117.201633
1177,ELEC,34.135346,-117.445732
1178,CNG,33.885951,-117.571892
1179,CNG,33.427208,-111.681157
1180,CNG,33.498567,-112.145786
1181,CNG,34.0356,-117.584643
1182,CNG,33.922904,-117.410686
1183,ELEC,33.741055,-117.031846
1184,CNG,33.860566,-117.864963
1185,ELEC,33.632586,-117.723353
1186,ELEC,33.706937,-116.283642
1187,HY,34.002082,-117.828924
1188,ELEC,33.459089,-112.284118
1189,CNG,33.587169,-112.101606
1190,LPG,34.05988,-117.729395
1191,ELEC,33.120138,-117.31655
1192,CNG,32.678862,-115.482567
1193,BD,33.443031,-112.092783
1194,CNG,33.786462,-116.45864
1195,CNG,33.94317,-116.498
1196,CNG,33.86373,-117.232
1197,ELEC,32.87093,-117.226
1198,ELEC,32.33925,-111.074
1199,CNG,34.117016,-116.457548
1200,ELEC,33.923487,-117.561
1201,ELEC,32.96222,-117.267
1202,ELEC,34.07122,-117.575
1203,ELEC,32.96014,-117.266
1204,CNG,33.435582,-112.032864
1205,ELEC,33.823353,-116.5436
1206,ELEC,33.04481,-117.292
1207,ELEC,34.09961,-117.372
1208,ELEC,33.01907,-117.111
1209,ELEC,32.7307,-117.172
1210,ELEC,32.77357,-117.066
1211,ELEC,32.77563,-117.075
1212,ELEC,33.732739,-117.850412
1213,ELEC,32.77342,-117.08
1214,ELEC,32.77277,-117.067
1215,ELEC,32.983422,-117.2706
1216,CNG,32.739694,-117.17785
1217,ELEC,34.09177,-117.559
1218,ELEC,34.0432,-117.616
1219,LPG,33.427436,-112.590903
1220,ELEC,32.954567,-117.2641
1221,ELEC,33.055804,-117.2792
1222,ELEC,32.5839,-117.1317
1223,ELEC,32.764765,-117.024
1224,ELEC,34.0616,-117.5935
1225,ELEC,34.421597,-117.825
1226,ELEC,32.71978,-117.1586
1227,ELEC,32.769361,-117.1649
1228,ELEC,32.96109,-117.2015
1229,ELEC,32.936676,-117.2346
1230,ELEC,32.77485,-117.2394
1231,ELEC,32.90421,-117.2033
1232,ELEC,32.896374,-117.1962
1233,ELEC,32.896418,-117.1949
1234,ELEC,32.772708,-117.0765
1235,ELEC,32.825134,-117.1406
1236,ELEC,32.801222,-117.1546
1237,ELEC,32.799493,-117.1539
1238,ELEC,34.510833,-117.3256
1239,ELEC,33.171949,-117.2159
1240,ELEC,33.501877,-112.0308
1241,ELEC,33.509391,-112.0481
1242,ELEC,33.509606,-112.0135
1243,ELEC,33.510317,-112.0805
1244,ELEC,33.451585,-112.0778
1245,ELEC,33.42498,-112.0448
1246,ELEC,33.448049,-112.0663
1247,ELEC,33.623098,-111.9166
1248,ELEC,33.425397,-111.9372
1249,ELEC,33.131817,-117.2878
1250,CNG,33.793669,-117.23409
1251,ELEC,33.92986,-116.94626
1252,LPG,33.676522,-112.029233
1253,LPG,32.754953,-117.107457
1254,ELEC,33.58188,-112.24
1255,ELEC,33.48558,-112.074
1256,CNG,33.69577,-117.819
1257,E85,33.427407,-112.590881
1258,ELEC,33.459089,-112.284118
1259,ELEC,33.284254,-111.789964
1260,ELEC,34.542307,-114.352576
1261,ELEC,33.385477,-111.69497
1262,ELEC,33.433994,-111.872544
1263,ELEC,33.635947,-112.253909
1264,ELEC,33.50925,-112.054053
1265,ELEC,33.539414,-112.150534
1266,ELEC,33.638894,-112.107222
1267,ELEC,33.634505,-111.915838
1268,ELEC,33.346072,-111.967353
1269,ELEC,33.78414,-116.471
1270,ELEC,33.883191,-117.615655
1271,ELEC,32.794981,-116.976995
1272,ELEC,33.11572,-117.106474
1273,ELEC,34.135346,-117.445732
1274,ELEC,33.741055,-117.031846
1275,ELEC,33.632586,-117.723353
1276,ELEC,33.703573,-116.278932
1277,ELEC,34.082362,-117.694602
1278,ELEC,34.065053,-117.210119
1279,ELEC,32.659037,-117.101114
1280,ELEC,33.181895,-117.298456
1281,ELEC,33.808048,-117.864897
1282,ELEC,32.956835,-117.025976
1283,ELEC,33.941542,-117.297305
1284,ELEC,33.925664,-117.42021
1285,ELEC,34.074378,-117.298
1286,ELEC,32.833242,-117.148558
1287,ELEC,32.802509,-117.215787
1288,ELEC,33.474712,-117.676201
1289,ELEC,33.516503,-117.155493
1290,ELEC,33.724869,-117.798964
1291,ELEC,34.517883,-117.3219
1292,LPG,34.129331,-117.839773
1293,LPG,34.107189,-117.834212
1294,LPG,34.092963,-117.748453
1295,ELEC,32.823912,-117.12114
1296,ELEC,33.635649,-111.929371
1297,ELEC,33.448765,-112.087029
1298,E85,33.654762,-112.072353
1299,E85,33.392799,-112.078871
1300,E85,33.632944,-111.960792
1301,ELEC,33.546143,-117.781776
1302,ELEC,32.895256,-117.194847
1303,ELEC,32.824085,-117.147125
1304,LPG,33.552254,-112.254324
1305,ELEC,33.827298,-111.9557
1306,ELEC,33.284254,-111.789964
1307,ELEC,34.542307,-114.352576
1308,ELEC,32.346337,-111.0937
1309,ELEC,33.385477,-111.69497
1310,ELEC,33.433994,-111.872544
1311,ELEC,33.635947,-112.253909
1312,ELEC,33.539414,-112.150534
1313,ELEC,33.638894,-112.107222
1314,ELEC,33.60259,-111.925
1315,ELEC,33.585764,-111.7936
1316,ELEC,33.634505,-111.915838
1317,ELEC,33.346072,-111.967353
1318,ELEC,33.50925,-112.054053
1319,ELEC,34.042657,-117.625018
1320,ELEC,32.8755,-117.238
1321,ELEC,33.785424,-116.465959
1322,ELEC,32.674672,-117.0987
1323,ELEC,33.653716,-117.704402
1324,ELEC,33.75562,-116.361
1325,ELEC,33.52008,-117.760822
1326,ELEC,32.874505,-117.207
1327,HY,33.665494,-117.853882
1328,BD,33.654762,-112.072353
1329,E85,32.293872,-111.01138
1330,BD,33.484256,-112.106306
1331,BD,33.41351,-112.003976
1332,LPG,33.134616,-117.330867
1333,BD,33.498612,-112.146417
1334,CNG,34.886448,-117.079417
1335,BD,33.480649,-111.968142
1336,CNG,32.225726,-111.016502
1337,BD,33.44582,-112.056642
1338,ELEC,32.75495,-117.108
1339,BD,32.688114,-117.239339
1340,HY,34.023983,-117.724548
1341,BD,34.571987,-117.405256
1342,HY,33.923869,-117.411993
1343,CNG,33.120327,-117.093044
1344,CNG,33.735948,-117.011173
1345,CNG,33.703865,-117.863761
1346,CNG,33.945941,-117.279705
1347,CNG,34.059287,-117.722129
1348,CNG,34.862189,-117.048075
1349,LPG,33.922904,-117.410686
1350,E85,33.44582,-112.056642
1351,LNG,34.886448,-117.079417
1352,ELEC,33.590509,-117.236775
1353,CNG,33.392799,-112.078871
1354,ELEC,32.688114,-117.239339
1355,CNG,33.41425,-112.072818
1356,ELEC,32.683322,-117.122608
1357,CNG,33.41348,-112.003981
1358,ELEC,32.685044,-117.130017
1359,ELEC,34.052482,-117.81322
1360,CNG,33.480649,-111.968142
1361,CNG,33.632794,-111.960867
1362,ELEC,34.00142,-117.830049
1363,CNG,33.654762,-112.072353
1364,ELEC,32.704414,-117.194192
1365,LPG,34.862189,-117.048075
1366,CNG,33.426133,-111.827641
1367,LPG,32.685311,-117.130794
1368,CNG,33.453636,-112.227417
1369,ELEC,33.45923,-112.276
1370,E85,32.425512,-111.079668
1371,ELEC,33.38275,-111.706
1372,E85,33.127865,-117.251448
1373,ELEC,33.42036,-111.831
1374,E85,33.189349,-117.364403
1375,ELEC,33.70047,-112.139
1376,CNG,34.098368,-117.288461
1377,ELEC,33.50202,-111.919
1378,CNG,33.430143,-111.972274
1379,ELEC,33.54772,-111.878
1380,CNG,33.613553,-114.598339
1381,ELEC,33.50194,-111.951
1382,CNG,33.961002,-117.453943
1383,ELEC,33.348007,-111.897
1384,ELEC,34.055425,-117.200026
1385,ELEC,33.38031,-111.94
1386,ELEC,33.740097,-117.154065
1387,ELEC,32.24456,-111.167
1388,ELEC,34.475937,-117.289514
1389,E85,33.443031,-112.092783
1390,E85,33.416274,-111.666293
1391,LNG,33.453636,-112.227417
1392,LNG,33.430143,-111.972274
1393,E85,33.686364,-111.924697
1394,LNG,34.098368,-117.288461
1395,E85,33.567481,-112.186639
1396,E85,33.566409,-112.254206
1397,HY,33.211677,-117.389219
1398,BD,33.544277,-112.364708
1399,BD,32.887271,-117.12411
1400,BD,32.683336,-117.122063
1401,BD,34.249661,-116.073153
1402,ELEC,32.988461,-117.076474
1403,LPG,33.65491,-112.151538
1404,LPG,33.393901,-111.633499
1405,LPG,33.607157,-111.926428
1406,LPG,33.41479,-111.995747
1407,ELEC,33.916194,-117.460981
1408,LPG,33.939301,-117.248969
1409,ELEC,33.340645,-111.970182
1410,ELEC,33.977366,-117.375222
1411,CNG,33.724629,-117.853365
1412,ELEC,34.0189,-117.38
1413,E85,33.49503,-112.064708
1414,ELEC,33.363735,-117.082696
1415,CNG,33.884081,-117.572404
1416,ELEC,32.717398,-117.1606
1417,ELEC,33.8535,-117.8407
1418,ELEC,34.001316,-117.830215
1419,ELEC,33.49605,-117.152
1420,ELEC,34.09486,-117.710693
1421,E85,33.637587,-112.21963
1422,ELEC,33.03708,-117.284
1423,ELEC,33.27,-112.4
1424,ELEC,33.564724,-117.710747
1425,ELEC,32.70597,-117.162
1426,ELEC,34.076324,-117.559242
1427,ELEC,34.09774,-117.372
1428,ELEC,32.78004,-117.126398
1429,CNG,32.59793,-117.019
1430,CNG,33.420271,-112.106225
1431,BD,32.596009,-117.019136
1432,LNG,34.597344,-117.197589
1433,CNG,33.437284,-111.987205
1434,CNG,32.597761,-117.008302
1435,ELEC,34.07638,-117.555308
1436,CNG,34.50876,-117.332314
1437,E85,32.879623,-111.694763
1438,ELEC,33.647495,-117.836914
1439,ELEC,33.649624,-117.841614
1440,CNG,33.744481,-116.359946
1441,ELEC,33.650833,-117.846207
1442,CNG,32.70598,-117.153
1443,ELEC,32.763618,-117.226639
1444,LPG,33.455038,-111.861153
1445,ELEC,32.592686,-117.034621
1446,LPG,33.61089,-111.728555
1447,ELEC,32.629488,-117.087714
1448,ELEC,32.62181,-116.9659
1449,LPG,32.283516,-111.0172
1450,ELEC,33.12161,-117.112745
1451,LPG,34.54793,-112.465479
1452,ELEC,32.905037,-117.243529
1453,LPG,34.065122,-117.370138
1454,ELEC,32.875496,-117.238326
1455,LPG,33.373076,-117.256177
1456,LPG,33.615615,-117.7073
1457,ELEC,32.718288,-117.161218
1458,ELEC,32.82051,-117.140223
1459,LPG,35.225032,-114.017672
1460,ELEC,32.730505,-117.147388
1461,LPG,33.726623,-117.833721
1462,ELEC,32.727157,-117.1536
1463,LPG,34.242071,-111.322949
1464,ELEC,32.895732,-117.1959
1465,LPG,33.524207,-112.171567
1466,ELEC,32.887092,-117.246169
1467,LPG,33.670276,-112.388959
1468,ELEC,32.938738,-117.197953
1469,LPG,34.549955,-117.291139
1470,ELEC,32.840025,-116.994385
1471,LPG,33.445716,-112.092483
1472,LNG,32.569265,-116.952466
1473,E85,33.445716,-112.092483
1474,LNG,34.728087,-114.314604
1475,CNG,33.445755,-112.091726
1476,LNG,33.460999,-112.205731
1477,CNG,34.539336,-117.296242
1478,CNG,33.342023,-111.663908
1479,LPG,33.412798,-111.56329
1480,LNG,33.68851,-116.148
1481,LPG,34.549789,-111.315194
1482,LNG,34.070527,-117.493649
1483,LPG,33.494966,-112.024795
1484,ELEC,32.613286,-117.068586
1485,LPG,33.570988,-112.06161
1486,ELEC,32.627942,-117.088749
1487,ELEC,32.796764,-116.934908
1488,LPG,33.573288,-112.099354
1489,LPG,33.429856,-112.064678
1490,LPG,33.414282,-111.76676
1491,LPG,33.407598,-111.841469
1492,LPG,33.538577,-111.886002
1493,LPG,33.48288,-111.92596
1494,LPG,33.414938,-111.888536
1495,LPG,33.438104,-111.910235
1496,LPG,33.341647,-111.963419
1497,LPG,33.334202,-111.910655
